mapping_id,source_asset_type,source_stable_id,target_asset_type,target_stable_id,mapping_type,confidence,source_material_ids,evidence_locations,impact_scope,review_status,auto_apply_allowed,rollback_required,notes
MAP-C003-00374,question,QPHY-C003-2016-15,exam_point,EPHY-C003-014,related,0.76,SRC-C003-005,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00375,question,QPHY-C003-2016-15,knowledge_point,KPHY-C003-027,related,0.76,SRC-C003-005,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00376,question,QPHY-C003-2016-16,exam_point,EPHY-C003-017,related,0.86,SRC-C003-005,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00377,question,QPHY-C003-2016-16,knowledge_point,KPHY-C003-055,related,0.86,SRC-C003-005,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00378,question,QPHY-C003-2016-17,exam_point,EPHY-C003-011,related,0.76,SRC-C003-005,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00379,question,QPHY-C003-2016-17,knowledge_point,KPHY-C003-017,related,0.76,SRC-C003-005,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00380,question,QPHY-C003-2016-18,exam_point,EPHY-C003-020,related,0.86,SRC-C003-005,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00381,question,QPHY-C003-2016-18,knowledge_point,KPHY-C003-032,related,0.86,SRC-C003-005,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00382,question,QPHY-C003-2016-19,exam_point,EPHY-C003-040,related,0.86,SRC-C003-005,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00383,question,QPHY-C003-2016-19,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-005,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00384,question,QPHY-C003-2016-20,exam_point,EPHY-C003-040,related,0.76,SRC-C003-005,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00385,question,QPHY-C003-2016-20,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-005,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00386,question,QPHY-C003-2016-21,exam_point,EPHY-C003-032,related,0.86,SRC-C003-005,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00387,question,QPHY-C003-2016-21,knowledge_point,KPHY-C003-081,related,0.86,SRC-C003-005,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00388,question,QPHY-C003-2016-22,exam_point,EPHY-C003-032,related,0.86,SRC-C003-005,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00389,question,QPHY-C003-2016-22,knowledge_point,KPHY-C003-081,related,0.86,SRC-C003-005,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00390,question,QPHY-C003-2016-23,exam_point,EPHY-C003-040,related,0.86,SRC-C003-005,真题p7,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00391,question,QPHY-C003-2016-23,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-005,真题p7,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00392,question,QPHY-C003-2016-24,exam_point,EPHY-C003-018,related,0.86,SRC-C003-005,真题p8,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00393,question,QPHY-C003-2016-24,knowledge_point,KPHY-C003-053,related,0.86,SRC-C003-005,真题p8,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00394,question,QPHY-C003-2017-01,exam_point,EPHY-C003-001,related,0.82,SRC-C003-008,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00395,question,QPHY-C003-2017-01,knowledge_point,KPHY-C003-014,related,0.82,SRC-C003-008,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00396,question,QPHY-C003-2017-02,exam_point,EPHY-C003-040,related,0.76,SRC-C003-008,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00397,question,QPHY-C003-2017-02,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-008,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00398,question,QPHY-C003-2017-03,exam_point,EPHY-C003-040,related,0.76,SRC-C003-008,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00399,question,QPHY-C003-2017-03,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-008,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00400,question,QPHY-C003-2017-04,exam_point,EPHY-C003-040,related,0.76,SRC-C003-008,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00401,question,QPHY-C003-2017-04,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-008,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00402,question,QPHY-C003-2017-05,exam_point,EPHY-C003-003,related,0.86,SRC-C003-008,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00403,question,QPHY-C003-2017-05,knowledge_point,KPHY-C003-037,related,0.86,SRC-C003-008,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00404,question,QPHY-C003-2017-06,exam_point,EPHY-C003-007,related,0.76,SRC-C003-008,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00405,question,QPHY-C003-2017-06,knowledge_point,KPHY-C003-023,related,0.76,SRC-C003-008,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00406,question,QPHY-C003-2017-07,exam_point,EPHY-C003-016,related,0.86,SRC-C003-008,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00407,question,QPHY-C003-2017-07,knowledge_point,KPHY-C003-030,related,0.86,SRC-C003-008,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00408,question,QPHY-C003-2017-08,exam_point,EPHY-C003-021,related,0.86,SRC-C003-008,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00409,question,QPHY-C003-2017-08,knowledge_point,KPHY-C003-033,related,0.86,SRC-C003-008,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00410,question,QPHY-C003-2017-09,exam_point,EPHY-C003-009,related,0.86,SRC-C003-008,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00411,question,QPHY-C003-2017-09,knowledge_point,KPHY-C003-060,related,0.86,SRC-C003-008,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00412,question,QPHY-C003-2017-10,exam_point,EPHY-C003-040,related,0.76,SRC-C003-008,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00413,question,QPHY-C003-2017-10,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-008,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00414,question,QPHY-C003-2017-11,exam_point,EPHY-C003-025,related,0.86,SRC-C003-008,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00415,question,QPHY-C003-2017-11,knowledge_point,KPHY-C003-040,related,0.86,SRC-C003-008,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00416,question,QPHY-C003-2017-12,exam_point,EPHY-C003-018,related,0.86,SRC-C003-008,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00417,question,QPHY-C003-2017-12,knowledge_point,KPHY-C003-053,related,0.86,SRC-C003-008,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00418,question,QPHY-C003-2017-13,exam_point,EPHY-C003-023,related,0.86,SRC-C003-008,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00419,question,QPHY-C003-2017-13,knowledge_point,KPHY-C003-038,related,0.86,SRC-C003-008,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00420,question,QPHY-C003-2017-14,exam_point,EPHY-C003-040,related,0.86,SRC-C003-008,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00421,question,QPHY-C003-2017-14,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-008,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00422,question,QPHY-C003-2017-15,exam_point,EPHY-C003-014,related,0.76,SRC-C003-008,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00423,question,QPHY-C003-2017-15,knowledge_point,KPHY-C003-027,related,0.76,SRC-C003-008,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00424,question,QPHY-C003-2017-16,exam_point,EPHY-C003-040,related,0.86,SRC-C003-008,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00425,question,QPHY-C003-2017-16,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-008,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00426,question,QPHY-C003-2017-17,exam_point,EPHY-C003-002,related,0.76,SRC-C003-008,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00427,question,QPHY-C003-2017-17,knowledge_point,KPHY-C003-026,related,0.76,SRC-C003-008,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00428,question,QPHY-C003-2017-18,exam_point,EPHY-C003-040,related,0.86,SRC-C003-008,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00429,question,QPHY-C003-2017-18,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-008,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00430,question,QPHY-C003-2017-19,exam_point,EPHY-C003-002,related,0.76,SRC-C003-008,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00431,question,QPHY-C003-2017-19,knowledge_point,KPHY-C003-026,related,0.76,SRC-C003-008,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00432,question,QPHY-C003-2017-20,exam_point,EPHY-C003-040,related,0.76,SRC-C003-008,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00433,question,QPHY-C003-2017-20,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-008,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00434,question,QPHY-C003-2017-21,exam_point,EPHY-C003-040,related,0.86,SRC-C003-008,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00435,question,QPHY-C003-2017-21,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-008,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00436,question,QPHY-C003-2017-22,exam_point,EPHY-C003-040,related,0.76,SRC-C003-008,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00437,question,QPHY-C003-2017-22,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-008,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00438,question,QPHY-C003-2017-23,exam_point,EPHY-C003-031,related,0.76,SRC-C003-008,真题p7,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00439,question,QPHY-C003-2017-23,knowledge_point,KPHY-C003-065,related,0.76,SRC-C003-008,真题p7,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00440,question,QPHY-C003-2017-24,exam_point,EPHY-C003-002,related,0.86,SRC-C003-008,真题p8,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00441,question,QPHY-C003-2017-24,knowledge_point,KPHY-C003-026,related,0.86,SRC-C003-008,真题p8,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00442,question,QPHY-C003-2018-01,exam_point,EPHY-C003-001,related,0.82,SRC-C003-011,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00443,question,QPHY-C003-2018-01,knowledge_point,KPHY-C003-025,related,0.82,SRC-C003-011,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00444,question,QPHY-C003-2018-02,exam_point,EPHY-C003-040,related,0.76,SRC-C003-011,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00445,question,QPHY-C003-2018-02,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-011,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00446,question,QPHY-C003-2018-03,exam_point,EPHY-C003-040,related,0.76,SRC-C003-011,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00447,question,QPHY-C003-2018-03,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-011,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00448,question,QPHY-C003-2018-04,exam_point,EPHY-C003-040,related,0.76,SRC-C003-011,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00449,question,QPHY-C003-2018-04,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-011,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00450,question,QPHY-C003-2018-05,exam_point,EPHY-C003-040,related,0.86,SRC-C003-011,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00451,question,QPHY-C003-2018-05,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-011,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00452,question,QPHY-C003-2018-06,exam_point,EPHY-C003-011,related,0.86,SRC-C003-011,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00453,question,QPHY-C003-2018-06,knowledge_point,KPHY-C003-017,related,0.86,SRC-C003-011,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00454,question,QPHY-C003-2018-07,exam_point,EPHY-C003-013,related,0.76,SRC-C003-011,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00455,question,QPHY-C003-2018-07,knowledge_point,KPHY-C003-028,related,0.76,SRC-C003-011,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00456,question,QPHY-C003-2018-08,exam_point,EPHY-C003-013,related,0.76,SRC-C003-011,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00457,question,QPHY-C003-2018-08,knowledge_point,KPHY-C003-028,related,0.76,SRC-C003-011,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00458,question,QPHY-C003-2018-09,exam_point,EPHY-C003-040,related,0.76,SRC-C003-011,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00459,question,QPHY-C003-2018-09,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-011,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00460,question,QPHY-C003-2018-10,exam_point,EPHY-C003-017,related,0.86,SRC-C003-011,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00461,question,QPHY-C003-2018-10,knowledge_point,KPHY-C003-055,related,0.86,SRC-C003-011,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00462,question,QPHY-C003-2018-11,exam_point,EPHY-C003-016,related,0.86,SRC-C003-011,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00463,question,QPHY-C003-2018-11,knowledge_point,KPHY-C003-030,related,0.86,SRC-C003-011,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00464,question,QPHY-C003-2018-12,exam_point,EPHY-C003-025,related,0.86,SRC-C003-011,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00465,question,QPHY-C003-2018-12,knowledge_point,KPHY-C003-040,related,0.86,SRC-C003-011,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00466,question,QPHY-C003-2018-13,exam_point,EPHY-C003-023,related,0.86,SRC-C003-011,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00467,question,QPHY-C003-2018-13,knowledge_point,KPHY-C003-038,related,0.86,SRC-C003-011,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00468,question,QPHY-C003-2018-14,exam_point,EPHY-C003-014,related,0.76,SRC-C003-011,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00469,question,QPHY-C003-2018-14,knowledge_point,KPHY-C003-027,related,0.76,SRC-C003-011,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00470,question,QPHY-C003-2018-15,exam_point,EPHY-C003-021,related,0.86,SRC-C003-011,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00471,question,QPHY-C003-2018-15,knowledge_point,KPHY-C003-033,related,0.86,SRC-C003-011,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00472,question,QPHY-C003-2018-16,exam_point,EPHY-C003-040,related,0.76,SRC-C003-011,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00473,question,QPHY-C003-2018-16,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-011,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00474,question,QPHY-C003-2018-17,exam_point,EPHY-C003-018,related,0.86,SRC-C003-011,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00475,question,QPHY-C003-2018-17,knowledge_point,KPHY-C003-053,related,0.86,SRC-C003-011,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00476,question,QPHY-C003-2018-18,exam_point,EPHY-C003-020,related,0.86,SRC-C003-011,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00477,question,QPHY-C003-2018-18,knowledge_point,KPHY-C003-032,related,0.86,SRC-C003-011,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00478,question,QPHY-C003-2018-19,exam_point,EPHY-C003-040,related,0.86,SRC-C003-011,真题p7,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00479,question,QPHY-C003-2018-19,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-011,真题p7,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00480,question,QPHY-C003-2018-20,exam_point,EPHY-C003-025,related,0.76,SRC-C003-011,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00481,question,QPHY-C003-2018-20,knowledge_point,KPHY-C003-040,related,0.76,SRC-C003-011,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00482,question,QPHY-C003-2018-21,exam_point,EPHY-C003-022,related,0.86,SRC-C003-011,真题p8,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00483,question,QPHY-C003-2018-21,knowledge_point,KPHY-C003-034,related,0.86,SRC-C003-011,真题p8,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00484,question,QPHY-C003-2018-22,exam_point,EPHY-C003-040,related,0.86,SRC-C003-011,真题p9,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00485,question,QPHY-C003-2018-22,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-011,真题p9,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00486,question,QPHY-C003-2018-23,exam_point,EPHY-C003-009,related,0.86,SRC-C003-011,真题p10,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00487,question,QPHY-C003-2018-23,knowledge_point,KPHY-C003-060,related,0.86,SRC-C003-011,真题p10,question_to_knowledge,pending_review,false,true,candidate mapping
