subquestion_id,question_id,year,question_number,subquestion_number,question_type,estimated_score,source_file,page_or_location,stem_summary,primary_knowledge_id,primary_exam_point_id,ability_dimensions,confidence,review_status,production_eligible,notes
QPHY-C003-2025-05-S01,QPHY-C003-2025-05,2025,5,whole,choice,,2025广州中考.pdf,真题p2,5. 如图，蜡烛距凸透镜20cm 时，烛焰在光屏上成清晰的倒立缩小像，则该凸透镜的焦距可能是（ ） A 5cm B. 20cm C. 30cm D. 40cm,KPHY-C003-040,EPHY-C003-025,科学推理;实验探究,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-06-S01,QPHY-C003-2025-06,2025,6,whole,choice,,2025广州中考.pdf,真题p2,6. 出租车驾驶室内设计了控制电路来显示是否载有乘客，车顶指示灯显示红色时载有乘客，显示绿色时未 载乘客。下列电路图中，通过开关S 接“1”或“2”可以符合上述设计要求的是（ ） A. B. C. D.,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-07-S01,QPHY-C003-2025-07,2025,7,whole,choice,,2025广州中考.pdf,真题p2,7. 在如图所示的粗糙程度相同的水平冰面上，运动员用水平推力从a 点推动冰壶，经过b 点时松手，冰壶 到达c 点停止运动，由a 到b 和由b 到c 的过程中，设冰壶受到的滑动摩擦力分别为 ab f 和 bc f ，运动员对冰 壶做的功分别为 ab W 和 bc W ，则（ ） .,KPHY-C003-027,EPHY-C003-015,科学推理;数学运算,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-08-S01,QPHY-C003-2025-08,2025,8,whole,choice,,2025广州中考.pdf,真题p1,8 1.027 10 Hz × 的电磁波，根据如图信息，该电磁波属于（ ） A. 无线电波 B. 红外线 C. 紫外线 D. γ 射线,KPHY-C003-049,EPHY-C003-030,信息提取;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-09-S01,QPHY-C003-2025-09,2025,9,whole,choice,,2025广州中考.pdf,真题p3,9. 某种汽车安全带控制装置如图a，摆锤竖直悬挂时，锁棒水平，棘轮可以自由转动，安全带能被拉动，由 此可判断汽车静止或正常行驶：如图b，摆锤摆起时，锁棒锁定棘轮，安全带不能被拉动，由此可判断汽车 可能（ ） A. 向西匀速行驶 B. 向东匀速行驶 C. 向西紧急刹车 D. 向东紧急刹车,KPHY-C003-027,EPHY-C003-014,科学推理;模型建构,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-10-S01,QPHY-C003-2025-10,2025,10,whole,choice,,2025广州中考.pdf,真题p3,10. 如图是用于测量汽车轮胎内气体压强的胎压计，其数值的单位是“ 2 kg / cm ”，表示 2 1cm 的受力面积 上，所受的压力大小相当于1kg 物体的重力大小。若g 取10N/kg，则 2 1kg / cm 相当于（ ） 为,KPHY-C003-032,EPHY-C003-020,数学运算;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-11-S01,QPHY-C003-2025-11,2025,11,1,fill_or_drawing,,2025广州中考.pdf,真题p4,11. 如图所示的“风光互补”路灯，其太阳能电池板和风力发电机产生的电能，输送至蓄电池储存起来， 供路灯照明使用； （1）工作时，风力发电机将______能转化成电能，太阳能电池板将______能转化成电能，风能和太阳能 是______（选填“可再生”“不可再生”）的______（选填“一次”“二次”）能源； （2）蓄电池储存的电能为4.8kW·h，若全部用于路灯供电，可供额定功率为80W 的路灯正常发光 ______h。,KPHY-C003-071,EPHY-C003-039,信息提取;跨学科应用,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-11-S02,QPHY-C003-2025-11,2025,11,2,fill_or_drawing,,2025广州中考.pdf,真题p4,同题内小问；需人工进一步拆分,KPHY-C003-071,EPHY-C003-039,信息提取;跨学科应用,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-12-S01,QPHY-C003-2025-12,2025,12,whole,fill_or_drawing,,2025广州中考.pdf,真题p4,12. 图a 是旅游景区某大山及其等高线地形图的示意图，A、B 是山上的两个位置，地形图上的 1 1 A B 、 分别 对应A、B，AC 为垂直电梯通道，CB 为水平隧道。某游客乘电梯从A 到C，再通过隧道到B；,KPHY-C003-084,EPHY-C003-040,信息提取,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2025-13-S01,QPHY-C003-2025-13,2025,13,1,fill_or_drawing,,2025广州中考.pdf,真题p5,13. 如图a，顾客站在倾斜放置 平面镜前观察自己的像； （1）用AB 表示站在平面镜前 顾客，在图b 中画出其在镜中的像_______； （2）顾客在镜子里看不到自己鞋子的像，她应______（选填“远离”“靠近”）平面镜移动，才能看到 自己鞋子的像，顾客移动过程中，鞋子像的大小______（选填“变大”“变小”或“不变”）。,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-13-S02,QPHY-C003-2025-13,2025,13,2,fill_or_drawing,,2025广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-14-S01,QPHY-C003-2025-14,2025,14,1,comprehensive_calculation,,2025广州中考.pdf,真题p5,14. 图a 所示的斜拉桥，可逐步简化成图b、c、d 的模型； （1）以O 点为支点，在图d 中作出 1 2 F F 、 的力臂1 2 l l 、 _______； （2）为了减小钢索承受的拉力，可适当______（选填“升高”“降低”）钢索悬挂点在桥塔上的高度， 理由是：______。 第15、16 题结合题目要求，涉及计算的，应写出必要的文字说明、公式和重要演算步骤，只 写出最后答案的不能得分；有数值计算的题，演算过程及结果都要在数字的后面写上正确的单 位。,KPHY-C003-100,EPHY-C003-046,模型建构;跨学科应用;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-14-S02,QPHY-C003-2025-14,2025,14,2,comprehensive_calculation,,2025广州中考.pdf,真题p5,同题内小问；需人工进一步拆分,KPHY-C003-100,EPHY-C003-046,模型建构;跨学科应用;科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-15-S01,QPHY-C003-2025-15,2025,15,whole,comprehensive_calculation,,2025广州中考.pdf,真题p5,15. 图a 是实践小组设计的自动储水箱简图，竖直细杆固定在水箱底部，浮筒可沿细杆上下移动，水箱中 水深为0.1m 时，浮筒对水箱底部的压力刚好为零；水深为0.4m 时，浮筒开始接触进水阀门；水深为0.6m 时，浮筒使进水阀门完全关闭，浮筒所受浮力和水深关系的图像如图b，已知 3 3 1.0 10 kg / m ρ = × 水 ，g 取 的 的,KPHY-C003-084,EPHY-C003-040,信息提取,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-16-S01,QPHY-C003-2025-16,2025,16,1,comprehensive_calculation,,2025广州中考.pdf,真题p6,16. 图a 所示的电热加湿器，其内部结构及电路简图如图b，通电后，发热电阻R 使加热仓中的水沸腾变 成水蒸气喷出，增加环境湿度。已知水的比热容为 ( ) 3 4.2 10 J / kg × ⋅℃、密度为 3 3 1.0 10 kg / m × ，沸点为 100℃； （1）加热仓中的水变成水蒸气属于______（选填“液化”“汽化”）现象： （2）已知R 阻值为550Ω，求电热加湿器的功率______； （3）若消耗电能 4 1.2 10 J × ，可使加热仓内 5 3 3…,KPHY-C003-005,EPHY-C003-005,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-16-S02,QPHY-C003-2025-16,2025,16,2,comprehensive_calculation,,2025广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-005,EPHY-C003-005,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-16-S03,QPHY-C003-2025-16,2025,16,3,comprehensive_calculation,,2025广州中考.pdf,真题p6,同题内小问；需人工进一步拆分,KPHY-C003-005,EPHY-C003-005,科学推理,0.86,pending_review,false,candidate subquestion row
QPHY-C003-2025-17-S01,QPHY-C003-2025-17,2025,17,whole,experiment_inquiry,,2025广州中考.pdf,真题p6,17. “探究串联电路中电流的特点”实验。,KPHY-C003-065,EPHY-C003-031,模型建构;科学推理,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2025-18-S01,QPHY-C003-2025-18,2025,18,1,experiment_inquiry,,2025广州中考.pdf,真题p7,18. 跨学科实践小组设计了“测量气球在空气中所受浮力”的实验； （1）实验过程： ①如图a，用细线穿过自制标尺的O 点并悬挂，使其处于水平平衡状态，其中标尺分度值为1mm（图中毫 米刻度线没有画出）； ②将充足气的篮球和套有气针的干瘪气球，固定悬挂在标尺左端距O 点为 0L 的位置；在标尺右端对称位 为,KPHY-C003-034,EPHY-C003-022,模型建构;数学运算;科学推理,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2025-18-S02,QPHY-C003-2025-18,2025,18,①,experiment_inquiry,,2025广州中考.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-034,EPHY-C003-022,模型建构;数学运算;科学推理,0.76,pending_review,false,candidate subquestion row
QPHY-C003-2025-18-S03,QPHY-C003-2025-18,2025,18,②,experiment_inquiry,,2025广州中考.pdf,真题p7,同题内小问；需人工进一步拆分,KPHY-C003-034,EPHY-C003-022,模型建构;数学运算;科学推理,0.76,pending_review,false,candidate subquestion row
