question_id,year,paper_id,source_file,question_number,question_type,score,page_or_location,stem_summary,primary_knowledge_id,secondary_knowledge_ids,primary_exam_point_id,secondary_exam_point_ids,ability_dimensions,curriculum_item_ids,textbook_node_ids,answer_source_id,year_report_source_id,confidence,extracted_by,review_status,production_eligible,notes
QPHY-C003-2024-09,2024,SRC-C003-028,2024广州中考.pdf,9,choice,3,真题p3,9. 如图是地磅工作原理示意图，秤台连在竖直弹簧上，电路与恒压电源连接。未称量时，滑动变阻器 R 的 滑片 P 在最上端，称量时，滑片 P 向下滑动。闭合开关 S，车辆总质量越大时（ ） A. 电压表的示数越大 B. 电压表的示数越小 C. 电流表的示数越大 D. 电流表的示数越小,KPHY-C003-081,,EPHY-C003-032,EPHY-C003-040;EPHY-C003-041;EPHY-C003-031,实验探究;规范表达,CS-C003-4-1,TBPHY-C003-006;TBPHY-C003-034;TBPHY-C003-094;TBPHY-C003-105,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-10,2024,SRC-C003-028,2024广州中考.pdf,10,choice,3,真题p3,10. 某居民楼水塔液面与各楼层水龙头的竖直距离如图所示，若 ρ =1.0×103kg/m3，g=10N/kg，水龙头关闭 水 时，c 处所受水的压强为（ ） A. 3.0×104Pa B. 9.0×104Pa C. 1.0×105Pa D. 1.3×105Pa,KPHY-C003-084,,EPHY-C003-040,,信息提取,CS-C003-4-2,,SRC-C003-029,SRC-C003-030,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-11,2024,SRC-C003-028,2024广州中考.pdf,11,fill_or_drawing,,真题p4,11. 如图，光线 a（图中未画出）射到平面镜上，其反射光线 b 平行凸透镜的主光轴，b 经凸透镜折射后， 射到屏上的 A 点。 （1）画出光线 a；____ （2）画出光线 b 经凸透镜折射后的光路，并标出凸透镜右侧的焦点 F；____ （3）保持光线 a 不变，若平面镜转动角度小于90°，则__________（选填“顺时针”“逆时针”）转动平 面镜，可使 a 的反射光线通过凸透镜光心 O。,KPHY-C003-038,,EPHY-C003-023,EPHY-C003-025;EPHY-C003-024;EPHY-C003-040,科学推理;信息提取,CS-C003-2-3-3;CS-C003-4-2-6,TBPHY-C003-019;TBPHY-C003-020;TBPHY-C003-021;TBPHY-C003-023,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-12,2024,SRC-C003-028,2024广州中考.pdf,12,fill_or_drawing,,真题p4,12. 如图，某同学将篮球掷向地面，经过甲位置后碰到地面，接着向上反弹经过乙位置，忽略空气的作用 力。 位置 机械能/J 重力势能/J 甲 13 6 乙 12 10 （1）篮球直径为 24.6__________（选填“mm”、“cm”或“dm”），质量为 0.6kg，g 取 10N/kg，则该 篮球受到的重力为__________N； （2）请在图中乙位置画出篮球的受力示意图；_____ （3）篮球经过甲、乙两位置时的机械能和重力势能如表所示，则篮球与地面碰撞过程损失的机械能为 __________J，在乙位置时的动能为__________J。,KPHY-C003-055,,EPHY-C003-017,EPHY-C003-040,科学推理;信息提取,CS-C003-3-2-1,TBPHY-C003-061;TBPHY-C003-064;TBPHY-C003-065,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-13,2024,SRC-C003-028,2024广州中考.pdf,13,fill_or_drawing,,真题p4,13. 如图甲，质量不计的晾晒架钩在支撑物上，挂上衣服后，晾晒架可看成以 O 为支点的杠杆，图乙是其 简化图，晾晒架上 A、B、C、D 四点在同一水平线上。 （1）B、C、D 是挂衣处，同一件衣服挂在 B 时，A 点受到的支持力最小，请说明理由：__________，若 衣服重为3.6N ，则此支持力最小值为__________N； （2）请在图乙中：①画出 B 点受到衣服的拉力 F，②画出拉力 F 的力臂 l。____,KPHY-C003-084,,EPHY-C003-040,,信息提取,CS-C003-4-2,,SRC-C003-029,SRC-C003-030,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-14,2024,SRC-C003-028,2024广州中考.pdf,14,comprehensive_calculation,,真题p5,14. 如图是燃气灶烧水的情境和该燃气灶灶头的示意图。 （1）天然气本身无色无味，为了安全和警示，通常会向天然气中加入臭味剂。拧动点火装置，若燃气未 点燃，会闻到臭味，表明__________（选填“分子间有引力”“分子间有斥力”或“分子做无规则运 动”）； （2）拧动点火装置，天然气和空气在进口处混合流向燃烧头被点燃，天然气不会从进口处外泄，原因 是：天然气的喷入导致进口处的天然气流速__________（选填“大”“小”），压强__________（选填 “大于”“小于”或“等于”）大气压强； （3）壶中装有密度为1.0×103 kg m3 、质量为2kg 的水，则壶中水的体积为__________m3 。根据 Q = qV ，若天然气的热值q = 4.2×107 J m3 ，完全燃烧V =1.0×10−2m3 的天然气放出热量为 __________J，其中1.68×105J的热量被水吸收，已知水未沸腾，比热容为 4.2×103J/（kg·℃），则水的温度 升高了__________℃。,KPHY-C003-033,,EPHY-C003-021,EPHY-C003-040;EPHY-C003-009;EPHY-C003-010,科学推理;信息提取,CS-C003-2-2-8;CS-C003-4-2-3,TBPHY-C003-050;TBPHY-C003-052;TBPHY-C003-053;TBPHY-C003-055,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-15,2024,SRC-C003-028,2024广州中考.pdf,15,comprehensive_calculation,,真题p6,15. 某电热敷腰带如图甲所示，有高温、中温和低温三个挡位，图乙是内部简化电路图， R 、 R 、 R 为 1 2 3 加热电阻，其中 R 、 R 的阻值均为1100Ω ，通过旋转开关可以实现挡位切换。把电热敷腰带接入220V 1 2 的家庭电路中。 （1）旋转开关转至______（选填“ab”、“bc”、“cd”或“de”）时，电热敷腰带处于高温挡工作，理 由是：______； （2）电热敷腰带在高温挡工作时的总电流为0.25A ，求通电10min 消耗的电能；______ （3）旋转开关转至 bc 时，电热敷腰带的功率为22W ，求电路的总电流；______ （4）旋转开关转至 cd 时，求电热敷腰带的功率。______,KPHY-C003-065,,EPHY-C003-031,EPHY-C003-018;EPHY-C003-034;EPHY-C003-037,模型建构;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-16,2024,SRC-C003-028,2024广州中考.pdf,16,comprehensive_calculation,,真题p6,16. 如图，吊车在建筑工地进行作业时，由支腿将吊车撑起并脱离地面，吊臂上的滑轮组在 1s 内，将重为 9×103N 的建筑材料沿竖直方向匀速提升 1m，滑轮组上钢丝绳自由端受到的拉力 F 为5×103N； （1）支腿做成“ ”形而非“ ”形的作用是：__________； （2）求钢丝绳自由端的移动速度；____ （3）求拉力 F 的功率和滑轮组的机械效率。____,KPHY-C003-053,,EPHY-C003-018,EPHY-C003-002;EPHY-C003-010;EPHY-C003-013,数学运算;信息提取,CS-C003-3-1-3,TBPHY-C003-061;TBPHY-C003-062,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-17,2024,SRC-C003-028,2024广州中考.pdf,17,experiment_inquiry,,真题p6,17. 在学习“电与磁”后，某小组做了如下实验研究。 （1）如图甲，将指南针水平放置在木板上，指南针静止时 a 端指向北方，则 a 端是指南针的__________ （选填“N 极”“S 极”），这是因为地球周围存在__________； （2）为研究电磁铁磁性强弱与电流大小的关系，请完成下列实验内容： ①如图乙，漆包线绕在铁钉上构成一个电磁铁，将它平行指南针放置在木板上； ②请用笔画线表示接线，按要求将图乙中的电源、开关、电流表、滑动变阻器和电磁铁连成串联电路（有 ．．．．．．．．． 部分导线已连接）。要求如下：____ Ⅰ.合上开关 K，指南针在电磁铁的作用下，静止时 a 端仍然指向北方； Ⅱ.滑动变阻器滑片 P 由 C 端向 D 端移动时，电流表的示数减小； ③电磁铁磁性强弱可以通过电磁铁吸引大头针的数目来判断。为研究线圈匝数一定时，电磁铁磁性强弱与 电流大小的关系，请设计记录实验数据的表格；____ ④某次实验，电流表示数如图丙，此时电流为__________A。,KPHY-C003-001,,EPHY-C003-044,,迁移应用;信息提取,CS-C003-1,,SRC-C003-029,SRC-C003-030,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2024-18,2024,SRC-C003-028,2024广州中考.pdf,18,experiment_inquiry,,真题p7,18. 实验小组在探究弹簧伸长量（x）与弹簧受到拉力（F）关系的实验中，得到如图甲所示的 F − x关系 图像（图线记为 a）。 弹簧受到的拉力 （1）分析图甲的数据，得到实验结论： =常量(设为k)，则比值 k 的单位是______， 弹簧的伸长量 这根弹簧 k 的大小为______； （2）把这根弹簧截去一部分，剩余部分弹簧的 k 是否会发生变化？实验小组的同学对此产生了兴趣并提出 了各自的猜想： 甲同学：因为是同一根弹簧，所以 k 不变； 乙同学：因为弹簧变短了，所以 k 变小； 丙同学：因为弹簧变短了，所以 k 变大； 为验证猜想，他们对剩余部分弹簧进行如下探究： ①把弹簧悬挂在竖直的刻度尺旁，静止时如图乙，则此时弹簧长度为______cm； ②在弹簧下端挂上钩码，某次弹簧静止时如图丙所示，每个钩码的重力为0.5N ，则弹簧下端受到钩码的 拉力 F =______ N，此时弹簧的伸长量 x = ______ cm； ③多次改变悬挂钩码的数量，实验数据记录如下表； ④根据表中的数据，请 ． 在 ． 甲 ． 图 ． 中 ． 描 ． 点 ． ，并 ． 画 ． 出 ． F − x图 ． 像 ． （对应图线记为 b）；______ 弹簧受到的拉 0 1.0 2.0 3.0 4.0 5.0 力 F/N 弹簧的伸长量 0 1.00 2.00 3.00 4.00 5.00 x/cm ⑤比较图线 a、b，可以判断______（选填“甲”、“乙”或“丙”）同学的猜想是正确的。,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-013;EPHY-C003-042;EPHY-C003-044,信息提取,CS-C003-4-2,,SRC-C003-029,SRC-C003-030,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-01,2025,SRC-C003-031,2025广州中考.pdf,1,choice,3,真题p1,1. AI 智能音箱收到调低音量的指令时，就会自动改变声音的（ ） A. 音调 B. 响度 C. 音色 D. 频率,KPHY-C003-037,,EPHY-C003-003,,科学推理,CS-C003-4-2,,SRC-C003-032,SRC-C003-033,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2025-02,2025,SRC-C003-031,2025广州中考.pdf,2,choice,3,真题p1,2. 如图是氦原子的结构示意图，则氦原子（ ） A. 核外有 2 个电子 B. 整体有 4 个电子 C. 核外有 2 个正电荷 D. 整体有 4 个正电荷,KPHY-C003-018,KPHY-C003-017,EPHY-C003-011,,信息提取;科学推理,CS-C003-4-2,,SRC-C003-032,SRC-C003-033,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2025-03,2025,SRC-C003-031,2025广州中考.pdf,3,choice,3,真题p1,3. 某广播电台发射频率为1.027×108Hz 的电磁波，根据如图信息，该电磁波属于（ ） γ A. 无线电波 B. 红外线 C. 紫外线 D. 射线,KPHY-C003-049,,EPHY-C003-030,,信息提取;科学推理,CS-C003-4-2,,SRC-C003-032,SRC-C003-033,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2025-04,2025,SRC-C003-031,2025广州中考.pdf,4,choice,3,真题p1,4. 如图，从热汤中取出的金属勺子，由烫手到不烫手的过程，其内能（ ） A. 逐渐增加 B. 保持不变 C. 通过做功改变 D. 通过热传递改变,KPHY-C003-059,,EPHY-C003-008,,科学推理,CS-C003-2-3-2,TBPHY-C003-007;TBPHY-C003-009;TBPHY-C003-010;TBPHY-C003-011,SRC-C003-032,SRC-C003-033,0.82,chatgpt_web,pending_review,false,candidate full question row; stem and candidate mapping repaired from verified source region; stem repaired from verified source region
QPHY-C003-2025-05,2025,SRC-C003-031,2025广州中考.pdf,5,choice,3,真题p2,5. 如图，蜡烛距凸透镜 20cm 时，烛焰在光屏上成清晰的倒立缩小像，则该凸透镜的焦距可能是（ ） A. 5cm B. 20cm C. 30cm D. 40cm,KPHY-C003-040,,EPHY-C003-025,EPHY-C003-040,科学推理;实验探究,CS-C003-2-3-5;CS-C003-4-2-8,TBPHY-C003-025;TBPHY-C003-026;TBPHY-C003-027;TBPHY-C003-028,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-06,2025,SRC-C003-031,2025广州中考.pdf,6,choice,3,真题p2,6. 出租车驾驶室内设计了控制电路来显示是否载有乘客，车顶指示灯显示红色时载有乘客，显示绿色时未 载乘客。下列电路图中，通过开关 S 接“1”或“2”可以符合上述设计要求的是（ ） A. B. C. D.,KPHY-C003-065,,EPHY-C003-031,EPHY-C003-040,模型建构;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-07,2025,SRC-C003-031,2025广州中考.pdf,7,choice,3,真题p2,7. 在如图所示的粗糙程度相同的水平冰面上，运动员用水平推力从 a 点推动冰壶，经过 b 点时松手，冰壶 到达 c 点停止运动，由 a 到 b 和由 b 到 c 的过程中，设冰壶受到的滑动摩擦力分别为 f 和 f ，运动员对冰 ab bc 壶做的功分别为W 和W ，则（ ） ab bc A. f < f B. f = f ab bc ab bc C. W <W D. W =W ab bc ab bc,KPHY-C003-027,,EPHY-C003-015,EPHY-C003-040,科学推理;数学运算,CS-C003-2-2-3;CS-C003-4-1-6,TBPHY-C003-041;TBPHY-C003-043;TBPHY-C003-044;TBPHY-C003-045,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-08,2025,SRC-C003-031,2025广州中考.pdf,8,choice,3,真题p1,8. 医学上用“人工心脏泵”替代心脏推动血液循环，如图是其工作原理的简图，活塞在电磁铁的带动下左 右移动，代表心脏的舒张和收缩。“人工心脏泵”正常工作过程中，电磁铁的电流从 a 流向 b 时，则（ ） A. 电磁铁左端为 S 极，活塞向右移动 B. 电磁铁左端为 S 极，活塞向左移动 C. 电磁铁左端为 N 极，活塞向右移动 D. 电磁铁左端为N 极，活塞向左移动,KPHY-C003-049,,EPHY-C003-030,EPHY-C003-040;EPHY-C003-003,信息提取;科学推理,CS-C003-2-4-6,TBPHY-C003-123;TBPHY-C003-124;TBPHY-C003-125;TBPHY-C003-126,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-09,2025,SRC-C003-031,2025广州中考.pdf,9,choice,3,真题p3,9. 某种汽车安全带控制装置如图 a，摆锤竖直悬挂时，锁棒水平，棘轮可以自由转动，安全带能被拉动，由 此可判断汽车静止或正常行驶：如图 b，摆锤摆起时，锁棒锁定棘轮，安全带不能被拉动，由此可判断汽车 可能（ ） A. 向西匀速行驶 B. 向东匀速行驶 C. 向西紧急刹车 D. 向东紧急刹车,KPHY-C003-027,,EPHY-C003-014,EPHY-C003-016;EPHY-C003-040;EPHY-C003-046,科学推理;模型建构,CS-C003-2-2-3;CS-C003-4-1-6,TBPHY-C003-041;TBPHY-C003-043;TBPHY-C003-044;TBPHY-C003-045,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-10,2025,SRC-C003-031,2025广州中考.pdf,10,choice,3,真题p3,10. 如图是用于测量汽车轮胎内气体压强的胎压计，其数值的单位是“kg / cm2 ”，表示1cm2的受力面积 上，所受的压力大小相当于 1kg 物体的重力大小。若 g 取 10N/kg，则1kg / cm2 相当于（ ） A. 1×102Pa B. 1×103Pa C. 1×104Pa D. 1×105Pa,KPHY-C003-032,,EPHY-C003-020,EPHY-C003-040;EPHY-C003-013;EPHY-C003-041,数学运算;科学推理,CS-C003-2-2-7,TBPHY-C003-050;TBPHY-C003-051,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-11,2025,SRC-C003-031,2025广州中考.pdf,11,fill_or_drawing,,真题p4,11. 如图所示的“风光互补”路灯，其太阳能电池板和风力发电机产生的电能，输送至蓄电池储存起来， 供路灯照明使用； （1）工作时，风力发电机将______能转化成电能，太阳能电池板将______能转化成电能，风能和太阳能 是______（选填“可再生”“不可再生”）的______（选填“一次”“二次”）能源； （2）蓄电池储存的电能为 4.8kW·h，若全部用于路灯供电，可供额定功率为 80W 的路灯正常发光 ______h。,KPHY-C003-071,,EPHY-C003-039,EPHY-C003-018;EPHY-C003-029;EPHY-C003-031,信息提取;跨学科应用,CS-C003-3-6,TBPHY-C003-127;TBPHY-C003-128,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-12,2025,SRC-C003-031,2025广州中考.pdf,12,fill_or_drawing,,真题p4,12. 图 a 是旅游景区某大山及其等高线地形图的示意图，A、B 是山上的两个位置，地形图上的 A、B 分别 1 1 对应 A、B，AC 为垂直电梯通道，CB 为水平隧道。某游客乘电梯从 A 到 C，再通过隧道到 B； （1）在图 b 中画出电梯静止时，电梯内游客受力的示意图_______： （2）电梯下行过程中，以______（选填“地面”“电梯”）为参照物，电梯内游客是静止的。已知 CB 为 100m，游客在 AC 段和 CB 段经历的时间相等，则游客在 AC 段的平均速度______（选填“大于”“等 于”或“小于”）在 CB 段的平均速度； （3）游客重力为 500N，从 A 到 B 的过程中，其重力做的功为______J。,KPHY-C003-084,,EPHY-C003-040,,信息提取,CS-C003-4-2,,SRC-C003-032,SRC-C003-033,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-13,2025,SRC-C003-031,2025广州中考.pdf,13,fill_or_drawing,,真题p5,13. 如图 a，顾客站在倾斜放置的平面镜前观察自己的像； （1）用 AB 表示站在平面镜前的顾客，在图 b 中画出其在镜中的像_______； （2）顾客在镜子里看不到自己鞋子的像，她应______（选填“远离”“靠近”）平面镜移动，才能看到 自己鞋子的像，顾客移动过程中，鞋子像的大小______（选填“变大”“变小”或“不变”）。,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-024,信息提取,CS-C003-4-2,,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-14,2025,SRC-C003-031,2025广州中考.pdf,14,comprehensive_calculation,,真题p5,14. 图 a 所示的斜拉桥，可逐步简化成图 b、c、d 的模型； （1）以 O 点为支点，在图 d 中作出 F、F 的力臂l、l _______； 1 2 1 2 （2）为了减小钢索承受的拉力，可适当______（选填“升高”“降低”）钢索悬挂点在桥塔上的高度， 理由是：______。,KPHY-C003-100,,EPHY-C003-046,EPHY-C003-013;EPHY-C003-040,模型建构;跨学科应用;科学推理,CS-C003-5,TBPHY-C003-012;TBPHY-C003-018;TBPHY-C003-030;TBPHY-C003-054,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-15,2025,SRC-C003-031,2025广州中考.pdf,15,comprehensive_calculation,,真题p5,15. 图 a 是实践小组设计的自动储水箱简图，竖直细杆固定在水箱底部，浮筒可沿细杆上下移动，水箱中 水深为 0.1m 时，浮筒对水箱底部的压力刚好为零；水深为 0.4m 时，浮筒开始接触进水阀门；水深为 0.6m 时，浮筒使进水阀门完全关闭，浮筒所受浮力和水深关系的图像如图 b，已知ρ =1.0×103kg / m3，g 取 水 10N / kg ； （1）水深从 0.1m 到 0.4m 的过程中，浮筒排开水的重力______，水对箱底产生的压强______（以上两空 选填“变大”“变小”或“不变”）； （2）阀门完全关闭时，求： 水对箱底产生的压强_______； ①浮筒排开水的体积_______。,KPHY-C003-084,,EPHY-C003-040,EPHY-C003-020;EPHY-C003-022,信息提取,CS-C003-4-2,,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-16,2025,SRC-C003-031,2025广州中考.pdf,16,comprehensive_calculation,,真题p6,16. 图 a 所示的电热加湿器，其内部结构及电路简图如图 b，通电后，发热电阻 R 使加热仓中的水沸腾变 成水蒸气喷出，增加环境湿度。已知水的比热容为4.2×103J / ( kg⋅℃) 、密度为1.0×103kg / m3 ，沸点为 100℃； （1）加热仓中的水变成水蒸气属于______（选填“液化”“汽化”）现象： （2）已知 R 阻值为 550Ω，求电热加湿器的功率______； （3）若消耗电能1.2×104J ，可使加热仓内3.0×10−5m3的水从 20℃加热至沸腾，求： 加热仓内水吸收的热量______； ①电热加湿器的加热效率______。,KPHY-C003-005,,EPHY-C003-005,EPHY-C003-037;EPHY-C003-009;EPHY-C003-006,科学推理,CS-C003-1-1-3,TBPHY-C003-013;TBPHY-C003-015,SRC-C003-032,SRC-C003-033,0.86,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-17,2025,SRC-C003-031,2025广州中考.pdf,17,experiment_inquiry,,真题p6,17. “探究串联电路中电流的特点”实验。 （1）连接电路：用笔画线表示导线，把图甲的滑动变阻器串联接入电路______（要求：连线不要交叉：滑 片 P 向 D 移动，电路的电流增大）。 （2）发现问题：电源（输出电压为 6V）、电流表、滑动变阻器、开关、导线完好，电路正确连接。闭合开 关，观察到灯泡 L （3.8V，0.4A）和L （2.5V，0.3A）不发光，电流表示数为零； 1 2 （3）排查故障：在不拆开导线且闭合开关的情况下，用图乙所示的电压表进行检测，将鳄鱼夹______（选 填“a””b”）接电源“+”极、另一鳄鱼夹先后夹在 E、G 接线柱，电压表前后两次的指针位置都如图丙 所示，其示数为______V； （4）作出猜想： 猜想一：由于灯泡不发光，电压表示数不为零， L 断路，L 短路。 1 2 猜想二：由于电流表示数为零，电压表示数不为零， L 断路，L 无故障。 1 2 （5）验证猜想：取下 L ，换上完好的灯泡L （3.8V，0.4A），观察到L 发光，L 仍然不发光。由此可知， 1 3 3 2 ______（选填“猜想一”“猜想二”）正确； （6）继续实验： ①排除故障后，闭合开关，移动滑片 P，多次进行实验。某次（记为第一次）实验三个电流表示数如图。 ②为得到串联电路中电流的特点，设计记录实验数据的表格，并将第一次的数据填入表格中______。,KPHY-C003-065,,EPHY-C003-031,EPHY-C003-033;EPHY-C003-044,模型建构;科学推理,CS-C003-3-4-4;CS-C003-4-2-11,TBPHY-C003-090;TBPHY-C003-092;TBPHY-C003-093;TBPHY-C003-095,SRC-C003-032,SRC-C003-033,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
QPHY-C003-2025-18,2025,SRC-C003-031,2025广州中考.pdf,18,experiment_inquiry,,真题p7,18. 跨学科实践小组设计了“测量气球在空气中所受浮力”的实验； （1）实验过程： 如图 a，用细线穿过自制标尺的 O 点并悬挂，使其处于水平平衡状态，其中标尺分度值为 1mm（图中毫 米①刻度线没有画出）； 将充足气的篮球和套有气针的干瘪气球，固定悬挂在标尺左端距 O 点为 L 的位置；在标尺右端对称位 0 ② 置悬挂小桶，往桶内装入适量细沙，使标尺处于水平平衡状态。若测得小桶和细沙的总重力为 G，则篮球 和气球（含气针）的总重力为______； 把气针插入篮球的气门内，气球随即膨胀，如图 b，标尺的______（选填“左端”“右端”）向下发生 倾③斜，理由是：______； 测量膨胀气球受到的浮力大小； ④ 方法一：在不改变小桶悬挂位置的情况下，______（选填“向小桶内添加”“从小桶内取出”）重力为 G 的细沙，使标尺重新处于水平平衡状态，则膨胀气球受到的浮力大小为______； 0 方法二：保持小桶和细沙总重力为 G 的情况下，移动小桶悬挂的位置，使标尺重新处于水平平衡状态，此 时小桶悬挂位置与 O 点的距离为 L，则膨胀气球受到的浮力大小为______； （2）实验评估： 如图 c，如果用钩码替换图 a 中的小桶和桶内细沙，为了较精准测量膨胀气球受到的浮力大小，采用 中 的哪种方法更合理？简要说明理由______。 ④,KPHY-C003-034,,EPHY-C003-022,EPHY-C003-040;EPHY-C003-041;EPHY-C003-044,模型建构;数学运算;科学推理,CS-C003-2-2-9;CS-C003-4-2-4,TBPHY-C003-056;TBPHY-C003-057;TBPHY-C003-058;TBPHY-C003-059,SRC-C003-032,SRC-C003-033,0.76,chatgpt_web,pending_review,false,candidate full question row; stem repaired from verified source region
