observation_id,year,question_id,question_number,source_material_ids,source_file,evidence_locations,official_exam_point_summary,difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary,teaching_suggestion_summary,confidence,review_status,production_eligible,notes
YRO-C003-2019-11,2019,QPHY-C003-2019-11,11,SRC-C003-016,2019广州中考年报.pdf,年报p36;文档核验:2019Q11逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p36未检索到明确选项分布；已核验为缺项或非选择题,错选D 选项的学生基本上是看完 题目后，立刻想到 排 液 浮 V g F · ·   ，又在题目中找不到两种液体的密度大小关系，而D 选 项恰恰与自己所想的答案一致，于是直接选择了D 选项。学生根本没有思考有没有别的办 法可以求浮力。这是考生选D 的主要原因。  又如 和 …,教学建议   来了，但停留在他们记忆中的只有 g V F · · 排 排 浮   。 笔者再找平时没有写推导公式的学生进行访谈，发现错选D 选项的学生基本上是看完 题目后，立刻想到 排 液 浮 V g F · ·   ，又在题目中找不到两种液体的密度大小关系，而D 选 …,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p36; original=2019广州中考.pdf#真题p4; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2019-12,2019,QPHY-C003-2019-12,12,SRC-C003-016,2019广州中考年报.pdf,年报p18;文档核验:2019Q12逐题分析,考查的科学内容：“能量”主题,,,A:2016%;B:2017%;C:6%;D:40%;未选:80%,典型错误恰恰是错误理解温度与内能的关系。内能的定 义“内能是构成物体的所有分子，其热运动的动能与分子势能的总和”，并未确认两物体的分 子数和分子势能，那分子动能较大的物体，就不一定内能越大，但学生的思路往往舍近求远 （），先将分子动能越大翻译成温度越大，再去判断。显然这是因为学…,教学建议   第三个问题是建议老师引导学生一起多关注身边存在的物理现象。 学生从生活经验知道因为有摩擦，所以物体在U 形轨道上的最高点会越来越低。但生 活中有 所示的摆设，都能保持每次摆动的最高点高度相同，它们分别是如何实现的呢？ 让学生多关注、多研究这些现象，比起刷各种重复的…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p18; original=2019广州中考.pdf#真题p4; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value"
YRO-C003-2019-13,2019,QPHY-C003-2019-13,13,SRC-C003-016,2019广州中考年报.pdf,年报p42;文档核验:2019Q13逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p42未检索到明确选项分布；已核验为缺项或非选择题,典型错误： （1）如a、b 所示，学生不会利用物与像对应点连线与平面镜垂直的特点作辅助线。 （2）如c、d 所示，只画出A 的像。 （3）如e、f 所示，物与像对应点连线与平面镜明显不垂直。 （4）如g 所示，虚像多加了箭头。 （5）如h 所示，用实线表示虚像。 a c b d…,教学建议    是部分学生正确答卷。值得思考的是，图c 的作图方式与图d 的作图方式原理一 样，但采用d 图方法作图的学生宁愿在光线AO 上再选一点作其像，也没有利用图c 中现成 的像点A′作图的意识。推测教师在讲如何利用平面镜成像特点作一束入射光线的反射光线 的例子时，常在光…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p42; original=2019广州中考.pdf#真题p4; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2019-14,2019,QPHY-C003-2019-14,14,SRC-C003-016,2019广州中考年报.pdf,年报p48;文档核验:2019Q14逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p48未检索到明确选项分布；已核验为缺项或非选择题,典型错误1（如）：认为光线通过凸透镜后，都会往靠近主光轴的方向偏折，忽略 过光心光线传播方向不变的特殊性。 典型错误2（如）：认为F 点就是光源，光应该从F 点射出。（画错光线a 对应 的入射光线的学生中，这类错误占比最大）。学生没有看到“F”是焦点这个关键的信息， 因为试题的…,教学建议   （2） 凹 （3） 倒立 缩小 分析：本题的要求是了解层次。 课标要求：认识凸透镜的会聚作用和凹透镜的发散作用。探究并知道凸透镜成像的规 律。了解凸透镜成像规律的应用。 题目中要求学生完成两条凸透镜的特殊光线。学生只需结合凸透镜的特殊光线特点：经 过光心传播方向不…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p48; original=2019广州中考.pdf#真题p5; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2019-15,2019,QPHY-C003-2019-15,15,SRC-C003-016,2019广州中考年报.pdf,年报p53;文档核验:2019Q15逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p53未检索到明确选项分布；已核验为缺项或非选择题,学生的典型错误及所占比例 乙 29.95% 丙 16.15% 与此同时，笔者也发现了两类更令人深思的典型错误： 第一类典型错误，得分较高的学生普遍追求“十字”图案。抽取仅扣1 分的试卷，其 中将摩擦力f 错画成水平向左的学生约占41.67%（ 甲），多画了各种水平向左的力， 却…,教学建议   v vA M M A  F 考查的科学内容：“运动和相互作用”主题 答案： 分析：本题的要求是了解层次。 课标要求：用示意图描述力。知道二力平衡条件。通过常见事例或实验，了解重力、弹 力和摩擦力，认识力的作用效果。 本题要求学生对物体M 进行受力分析，画出受力示意…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p53; original=2019广州中考.pdf#真题p5; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2019-16,2019,QPHY-C003-2019-16,16,SRC-C003-016,2019广州中考年报.pdf,年报p59;文档核验:2019Q16逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p59未检索到明确选项分布；已核验为缺项或非选择题,典型错误1.1：1.0%的考生分度值读错。 其它错误如漏写小数点为24N、从3N 刻度往上读为3.6N 等。 第二空考点: 通过实验，探究并了解杠杆的平衡条件。要求是了解层次。 考查学生是否掌握用杠杆平衡条件公式计算力的方法。图中已给出支点并标出了两力臂 长度，没有考查学生是否…,教学建议   与其中一位这样写的学生对话如下： 老师：“你怎么用二力平衡得出重力等于拉力的？” 学生：“拉力向上，重力向下，因为水平静止，所以重力等于拉力。” 老师：“什么是二力平衡，条件是什么？” 学生答不出来，老师让学生对硬棒做受力分析，学生只画出重力和拉力。 老师：“受力…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p59; original=2019广州中考.pdf#真题p5; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
YRO-C003-2019-17,2019,QPHY-C003-2019-17,17,SRC-C003-016,2019广州中考年报.pdf,年报p65;文档核验:2019Q17逐题分析,考查的科学内容：“物质”“运动和相互作用”主题,,,A:11%;B:6%;C:3%;D:105%;未选:1.01%,典型错误如下： 抽样统计发现选A 的占11%左右，选C 的占6%左右，选D 的占3.0%。笔者在访谈学生 大气压/(×105pa) 水的沸点/℃ 1.01 100 0.71 90 0.44 80 0.36 75 橡皮膜   2019 年广州市义务教育阶段毕业生学业水平考试试题分…,"教学建议   表1:海拔与大气压的关系 表2:大气压与水的沸点的关系 海拔/km 大气压/(×105pa) 0 1.01 2 0.80 4 0.62 6 0.47 (2) 如 所示,瓶口扎上橡皮膜,把一定质量的气体密 封在玻璃瓶内.小明把此瓶从甲地带到海拔更高的乙地,发现 橡皮…",0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p65; original=2019广州中考.pdf#真题p6; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value"
YRO-C003-2019-18,2019,QPHY-C003-2019-18,18,SRC-C003-016,2019广州中考年报.pdf,年报p70;文档核验:2019Q18逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p70未检索到明确选项分布；已核验为缺项或非选择题,年报p70逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议   20%的学生分析比较压强时出错（若统计第一空正确、第二空错误的比例，则达到23.91%，）， 而且错误判断p1 < p2 的比例是错误判断p1 > p2 的三倍多，差异非常显著。 笔者邀请学生写出这一空的思维过程，误判断p1 < p2 的学生思维过程大多如， 虽然…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p70; original=2019广州中考.pdf#真题p6; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2019-19,2019,QPHY-C003-2019-19,19,SRC-C003-016,2019广州中考年报.pdf,年报p72-p76;文档核验:2019Q19逐题分析,考查的科学内容：“能量”主题；热值、比热容、能量守恒与效率分析。,,,非选择题无选项分布；年报给出部分抽样正确率：热值倍数空正确率95%以上，Q=cmΔt相关空约70%正确。,典型错误包括只写一个热量损失原因；能量损失路径表述不全面；答案缺少主语或表达不清；吸放热、温度和热量等物理量混淆；套用旧题而不根据问题回答。,建议从效率概念和能量流向入手，引导学生分类归纳燃料未完全燃烧、液体散热、其他物体吸热等路径；加强符号运算与信息完整提取训练。,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p72-p76; original=2019广州中考.pdf#真题p6; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报p72-p76未提供整题难度/区分度；仅提供抽样正确率和典型错误; 缺项确认:difficulty_value,discrimination_value"
YRO-C003-2019-20,2019,QPHY-C003-2019-20,20,SRC-C003-016,2019广州中考年报.pdf,年报p72;文档核验:2019Q20逐题分析,年报逐题分析已定位；未检索到明确“考查的科学内容”短句,,,年报p72未检索到明确选项分布；已核验为缺项或非选择题,典型错误是填了100 的，分析学生错误原因有两种可能： 第一个原因，学生提取信息不完整。学生直觉就只看到题目前面所讲的酒精的质量是原 来的2 倍，没留意到或直接忽略掉液体的质量也变为原来的2 倍，所以导致液体的温度升高 量也变为原来的2 倍，填了100。认知心理学上说人解决问题…,教学建议   要把 U P I  代入 I U R  先进行符号运算，得出最终的电阻值可以通过 P U R 2  再代入数值 运算结果，这样明显比数值运算简便同时还能降低计算的难度。平时的运算要引导学生只要 能理解物理量的意义，符号运算与数值运算是一样的，选择合适的运算方…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2019广州中考年报.pdf#p72; original=2019广州中考.pdf#真题p7; answer=2019广州中考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary"
